free_text,label_id,split,is_text_null,is_text_empty
Ơ thế lưỡi thầy k có đốm à :/,0,train,False,False
Toàn giáo án máu lồn chảy ngược,1,train,False,False
Hahah,0,train,False,False
đkm dơ vc,1,train,False,False
Điện thoại chụp đẹp cực kì,0,train,False,False
Đang xem sờ chim hay đang sờ chim vậy mng,0,train,False,False
Còn Tiểu Tiểu thì saooo,0,train,False,False
Trọng lú,0,train,False,False
Cà khịa,0,train,False,False
kinh nhờ kk,0,train,False,False
Nguyễn Thanh =))),0,train,False,False
Train với GAM đi anh Ba,0,train,False,False
"Thầy lồn được cái sủa dơ, yêu thầy <3",2,train,False,False
Giáo án cc gì đây,1,train,False,False
Má nó em tức ghê ớ,0,train,False,False
love Trung Phan Tấn :)),0,train,False,False
chỉ biết cười :)),0,train,False,False
Linkkk,0,train,False,False
Chờ em đi kiếm cái nick yahho cái thầy ơi,0,train,False,False
Nhìn rõ mồm ông nói i’m boy one champ lee =))),0,train,False,False
Link mới được cập nhật nha mấy đứa:,0,train,False,False
Cả tiểu tiểu nữa,0,train,False,False
Fan Cứng B52 ròi,0,train,False,False
Hoài An Trịnh em bỏ lỡ khoảnh khắc huyền thoại rồi :((,0,train,False,False
Vlog: ăn mừng nút bạc cùng team sbtc của thầy giáo ba,0,train,False,False
Thuận Nguyễn ảnh dưới 200% mới đúng,0,train,False,False
Tiểu ba vui vẻ nào,0,train,False,False
Hay quá thầy ơiiiii,0,train,False,False
nghệ sĩ nhân dân hài liên minh,0,train,False,False
Trym to,0,train,False,False
anh ba làm lại giáo án yi đc ko abe <3,0,train,False,False
Ok ok,0,train,False,False
Nguyễn Sơn tđn ghét thầy ba thế à mà tút cu nào cũng thấy cmt :)))),0,train,False,False
Ngạ hổ tàng long =)))),0,train,False,False
em nghĩ thầy phải đổi tên thành 781,0,train,False,False
Hỏi thui mừ :( =))),0,train,False,False
Bar mà lại,0,train,False,False
Nhìn hơi dơ thầy ạ,0,train,False,False
Thích nghe thầy cười vl,0,train,False,False
Đi ko Abe,0,train,False,False
Phan Tiến Đạt thấy con akali chiều nay chưa 🙂,0,train,False,False
Xin video bạn ơi,0,train,False,False
J97 với B52 sẽ hợp tác trong 2020 tới đây nha :))),0,train,False,False
Có tặng cô Mina ko thầy,0,train,False,False
Thầy Giáo Ba ngu như Ba Rọi Béo :)))),2,train,False,False
haha :9),0,train,False,False
cục xúc vl =)),0,train,False,False
Trung thắng hộ nghe hay hơn nha thầy :D,0,train,False,False
Mất ngủ.. Vào xem ông mà tắt trym sớm thế hả.,0,train,False,False
Nguyễn Thành Công thầy cố tình vậy để đỡ mất công biến về đấy,0,train,False,False
Oke bột giặt aba sạch tinh tươm,0,train,False,False
Đó t nói có sai đâu,0,train,False,False
Lớp thầy ba toàn những thánh edit mang đẩng cấp vũ trụ :))),0,train,False,False
số đẹp,0,train,False,False
Giáo án xịn sò ntn mà thầy k đem ra cho các prô lây ơ xem à thầy =)),0,train,False,False
Mong thầy đánh tỉnh táo hơn đừng để nó lừa,0,train,False,False
:( cô ơi đừng chơi net nữa chơi em nè,0,train,False,False
dù gì thì em cũng kính trọng thầy ❤️,0,train,False,False
Dương Thái Phước ba gà not ba chó@@,2,train,False,False
a trung local brand:,0,train,False,False
Gia cát bị đồng bóng à,0,train,False,False
aatrox nữa,0,train,False,False
cdm,1,train,False,False
Thôi xong,0,train,False,False
Cảm ơn thầy yeu thầy,0,train,False,False
:)) rồi đó em về đây,0,train,False,False
Clip ngoại hình của em 😞 chắc đủ ứng tuyển,0,train,False,False
Phải chăng là định mệnh,0,train,False,False
In vô vở nhà trường cấm học luôn đó Abe :))),0,train,False,False
Như cl luôn =)),1,train,False,False
Trần Quốc Hưng mi ko thấy thầy tao cướp red à :)))) cướp đc người ta gọi là levi còn như vậy mới là thầy tao :))),0,train,False,False
Xin video đi bro,0,train,False,False
Nay trung vào showbiz rồi nên phải đẹp trai,0,train,False,False
Hoang Anh Cực Kì Thuyết Phục!:)),0,train,False,False
Cho ABe 🙂,0,train,False,False
khi nào lên A đổi tốp là đi cktg luôn đó aba ơi :D,0,train,False,False
Ngon thế nhở,0,train,False,False
tr ơi nhìn thầy giống con póng quá à.,0,train,False,False
Hay quá abe ơi :))),0,train,False,False
Dăm 3 đồ yêu,0,train,False,False
xin người :((,0,train,False,False
"sao toàn đăng những lần hiếm hoi đc vậy thầy, sao k show những trận như mật vụ chuột cống, mèo nhà, cá hấp, rồng xào ỏi ớt đi",0,train,False,False
Buồn vl:))),0,train,False,False
Trẻ trâu,0,train,False,False
Abe phiên bản thái hã ae ?,0,train,False,False
🙃,0,train,False,False
Bị cô lập thì về đây với em nè abe em dẫn abe đi chơi gái nè . Bao ngon,0,train,False,False
Tử hình,1,train,False,False
"Buồn quá,k biết mấy cái tượng nghìn tỷ có bị ngập nc k nữa.",1,train,False,False
Anh em nhớ sub kênh mới của thầy để có những giáo án susan mới nha,0,train,False,False
Ảnh ngầu đấu nhưng thầy rap còn ngầu hơn,0,train,False,False
Chung Tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ,0,train,False,False
Đình Huân,0,train,False,False
Ám ảnh vl,0,train,False,False
Gương mặt giải trí 😂😂,0,train,False,False
Thầy có nhận đệ tử ko thầy 🙃,0,train,False,False
Đc của ló,0,train,False,False
kkkk,0,train,False,False
Thế Vinh linh vật thờ là con quỷ dữ :Đ,0,train,False,False
Hồng Sơn Nguyễn ông ơi cho tui xin video dc ko ông,0,train,False,False
Hiển Trọng Nguyễn Thanh Tuấn,0,train,False,False
thứ gì đâu,0,train,False,False
Sale 99% di thay 🤰💔😢😾😣🤩😏😚❤🤩🤗❤😍,0,train,False,False
Trời vl nhiều 1,0,train,False,False
Vĩnh Khang giống vcl khác mỗi cái mình và cái mặt,0,train,False,False
Tài Chiến rồi đó,0,train,False,False
Cực kì thuyết phục :v,0,train,False,False
🐔🐔🐔,0,train,False,False
Em yêu thầy và yêu các bạn nữa chung lớp nha dấu bé 3,0,train,False,False
Sống chậm lại nào các bồ tèo :)),0,train,False,False
Cực kì thuyết phục.,0,train,False,False
Chạy đi rồi trượt 1 xải dài,0,train,False,False
Cầu mong 3 gà tặng quà,0,train,False,False
Xin video bạn,0,train,False,False
thầy của tụi bay nè,0,train,False,False
ThanhHuy Nguyen dơ vcl=))),2,train,False,False
Haha thầy đang nằm mơ hả thầy,0,train,False,False
Dễ thương quá bé ba ơi 😌😌😌,0,train,False,False
nghe nói tết đến,0,train,False,False
Đơm chết mẹ nó liền :)),2,train,False,False
Chấm hỏi,0,train,False,False
Thầy tự đạp đổ chén cơm chứ ai thèm cướp :) Đang yên đang lành tự nhiên gáy đấy chứ :3,0,train,False,False
Clgv abe !,1,train,False,False
Link mấy phút,0,train,False,False
Rồi đến 1 lúc nào đó sela ơi cứu anh :)),0,train,False,False
Kinh nghiệm Fifa 3 nè thầy...,0,train,False,False
Có bán gấu bông thứ vậy kh thầy ?,0,train,False,False
Chuẩn luôn,0,train,False,False
Quyen Anh có có,0,train,False,False
Trần Trung Tín vãi lồn kkk,1,train,False,False
Lê Nhật Khoa đem qua cmt bên Lộc sting :v,0,train,False,False
Hồng Sơn Nguyễn ông ơi cho tui xin video dc ko ông,0,train,False,False
chết con ỉ ẹ thầy vs em :)),2,train,False,False
Dũng tao nhớ hồi nhỏ còn gội đầu dạ hương cơ chứ đâu như bây h,0,train,False,False
Nguyễn Thanh =))),0,train,False,False
Sub lại kênh cho thầy nha mng và nhớ là kênh mới là kênh kĩ năng nha,0,train,False,False
Duyệt...✔,0,train,False,False
Ae ysl ib e tư vấn nhé 💪🏼💪🏼,0,train,False,False
Võ Thành Nhân lf,0,train,False,False
Hay quá thầy ưiiii,0,train,False,False
Em lại gửi cô Panda 1 video của thầy nữa ạ,0,train,False,False
Được,0,train,False,False
Giống abe vailon,1,train,False,False
Hoàng HuyTiến Đạt,0,train,False,False
addf e vs cụ tổ ơi :v,0,train,False,False
Nhìn như con điếm vậy :)),1,train,False,False
Lê Văn Quật Minh Hậu,0,train,False,False
bao h tung mv ca nhạc về huyền thoại,0,train,False,False
Lee Sin lol mẹ giáo án kiểm soát của thầy Tú,2,train,False,False
Chuẩn bị xây nhà nghe chưa thầy,0,train,False,False
quạo nha,0,train,False,False
Non quá thầy ơi,2,train,False,False
Nguyễn Quốc An GAM bagà,0,train,False,False
Lê Nhân Trí Tín Lầy ghê con .,0,train,False,False
Nhìn như con bóng lải cái 🤣,0,train,False,False
Chán,1,train,False,False
ấu dâm vãi lz hèn dì cô phương linh bốc phốt =))),1,train,False,False
Xin hân hạnh giới thiệu nghệ sĩ hài số 1 trong làng esport việt,0,train,False,False
Z đay la ai,0,train,False,False
Khi đi nhớ đem theo Susan nha thầy :)),0,train,False,False
Già đầu mà non quá :)))),2,train,False,False
Từ nay anh em ko được gọi bà gà nữa nhé kêu ba pro nhé =)),0,train,False,False
Thầy làm em xúc động qua',0,train,False,False
Họa tiết rất tinh tế :)),0,train,False,False
Hóng B52 debut cùng J97,0,train,False,False
Trung đái dầm,0,train,False,False
b52 ơi lứng quá B52 i,0,train,False,False
Bạn nhớ lì xì !!!,0,train,False,False
Đạt Văn coi xong bị lag luôn,0,train,False,False
"Thương thầy , thầy sela",0,train,False,False
Trèo cao ngã đau nhé thầy ngu,2,train,False,False
Được của ló thầy ơi,0,train,False,False
Đm train như cuccut mà vô quất 1 hơi 3-0 sợ thật :v,1,train,False,False
Khá tú,0,train,False,False
Yêu thầy dấu bé 3😊😊,0,train,False,False
Tụi bay sao nỡ cướp miếng cơm của Thầy :) mà thầy nói nhưng không làm 😞,0,train,False,False
"Tin anh đi đủ máu ăn bãi đá mà, tin anh đi :)))",0,train,False,False
Tú rất vui,0,train,False,False
Cả hai đều như nhau cả thôi:)),0,train,False,False
Cay vãi c***,1,train,False,False
Nguyễn Quốc Vinh t vả m phát bây giờ,0,train,False,False
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,1,train,False,False
cực kì thuyết phục 😁,0,train,False,False
Huỳnh Châu chết Thầy tui,0,train,False,False
abe vào xem cô 7 chửi bậy tiếng việt đc rồi á,0,train,False,False
lz ma no do =)),1,train,False,False
Chúc mừng thầy :3,0,train,False,False
"Fan cứng abe, dù nghèo toàn xem chùa thôi 🤣",0,train,False,False
Hẹn mấy đứa tại DO1 - Samsung - SECC GameCon2019 nhé!!!,0,train,False,False
ThanhHuy Nguyen vcl,1,train,False,False
Lam Pham Ai Chau add với,0,train,False,False
Em xin video với bác ơi.😂,0,train,False,False
Ok abe:-),0,train,False,False
Đó là 1 câu chuyện bùn)),0,train,False,False
Nguyễn Nghĩa mi lúc mô ko nứng,2,train,False,False
Hát hay k M.n 😂,0,train,False,False
Ngồi cười tấu hài để mus gánh mà hãnh diện j abe,0,train,False,False
Hoai Tam Truong vl :)),0,train,False,False
Nguyễn Thư,0,train,False,False
Hâha,0,train,False,False
Áo ác vậy abe :))),0,train,False,False
CỰC KỲ THUYẾT PHỤC,0,train,False,False
Anh Duy sao kì quá z m,0,train,False,False
Danh hài vẫn mãi mãi là danh hài thôi thầy ạ.,0,train,False,False
Kiệt Phạm abe giữ vd ko che rồi,0,train,False,False
Quân Anh dơ v bro,2,train,False,False
cho minh xin clip dc ko ban,0,train,False,False
"Thế thì ngon quá ,đỡ tốn tiền 🤣",0,train,False,False
Ba chào cô chú,0,train,False,False
Trời đất dung hoa,0,train,False,False
Kkk,0,train,False,False
Hi ! Chào cậu,0,train,False,False
Yêu thầy thầy ba tốc độ :)),0,train,False,False
Đc của ló thầy ơi,0,train,False,False
Cặp bot tấu hài vcsb,0,train,False,False
Kênh Là Ba Rọi Béo sao nút Vàng ghi là Thầy Giáo Ba nhỉ ?,0,train,False,False
Cực kì thuyết phục <3,0,train,False,False
Bui Hoang lại mất quan điểm,0,train,False,False
Happy new year,0,train,False,False
cong suc bao lau cua minh cung dang nhe~,0,train,False,False
Chị em rụng trứng chưa,0,train,False,False
😂😂,0,train,False,False
Phạm Nguyễn Cát Vy cljv con,0,train,False,False
Hết R rồi Abe nó hết hay em hết :)),0,train,False,False
thiện tai,0,train,False,False
Bình tĩnh anh ba ơi :>,0,train,False,False
Đây là thầy giáo ba 😎 còn baroibeo là khác nữa,0,train,False,False
dơ vl,1,train,False,False
Hihi,0,train,False,False
Abe như này thì bĩu sao hk trò nó không thành ra như vậy.e chán Abe quá mà,0,train,False,False
"Vẫn k quên Thái Lan có Subachai Subachoc,Việt Nam có Susan 0175 :))",0,train,False,False
abe kiếm tiền nuôi bò viên,0,train,False,False
Vãi,0,train,False,False
Như lol anh ba,2,train,False,False
Muốn xỉu :))),0,train,False,False
Hasagiiiii !,0,train,False,False
í o í òoo :))),0,train,False,False
aBe toàn nói điêu,0,train,False,False
Hay quá,0,train,False,False
Thiên trâm với sena lấy nhau chưa thầy :(,0,train,False,False
Đẹp trai tài năng tư duy đỉnh cao tố chất lãnh đạo và nhiều phẩm chất quý khác là những gì mà .....levi đều có chứ ko phải là như ai kia.,0,train,False,False
A di đà phật :))),0,train,False,False
Mpv cái máu lồn đỏ như tới tháng,1,train,False,False
Được vl luôn abe ạ,1,train,False,False
thầy đi sp hay nhất bởi vì,0,train,False,False
:((,0,train,False,False
Ba hưng tối hôm đó,0,train,False,False
from panda with love ❤ abe,0,train,False,False
Sim số đẹp ib e nhá,0,train,False,False
Hoàng Văn Hướng,0,train,False,False
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),2,train,False,False
Cái lồn má toàn danh hài thế này :v,1,train,False,False
d4ng' y3u^ gk3^ :))),0,train,False,False
cười vãi l :))))),0,train,False,False
Trí Hoàng,0,train,False,False
Thanh Trẻ Trâu đm :)),2,train,False,False
Cô zô nét nhà t mà :v,0,train,False,False
Ai có hình này không mặt. Thì cho em xin với!!,0,train,False,False
"hỡi những người anh em thiện lành, ai có info thằng Darius vs Jarvan cho mình xin nhé, có hậu tạ.",0,train,False,False
Em xin cảm ơn abe vì tất cả ...,0,train,False,False
Quang Nghĩa tính tiền cho anh ba,0,train,False,False
Lớp thầy ba toàn những thánh edit mang đẩng cấp vũ trụ :))),0,train,False,False
Vào đây kiếm thóc nè các trò của Abe . Liên hệ mình để nhận ưu đãi 3tr nè,0,train,False,False
Khổ thân abe 🤪🤪,0,train,False,False
Tào lao,1,train,False,False
Hóng abe react,0,train,False,False
Nhớ diễn hài thật hay nha abe 😙😙😙😙😙,0,train,False,False
"Tụi mày tuổi lồn, nói thế cho nó vuông",2,train,False,False
Thầy t vẫn đẹp trai và phong độ như ngày nào chúng m nhỉ :v.,0,train,False,False
"Điệu nhảy của thầy rất đáng để học hỏi , rất hay mong lần sau thầy đừng nhảy nữa..",0,train,False,False
Nghe nhạc nhớ luôn,0,train,False,False
Aba cứu Tú thỏ ngọc với....,0,train,False,False
Run men house,0,train,False,False
😍😍😍,0,train,False,False
"Cai lol me tui may nhìn đi , tui mày nhin cho ki anh ba chỉ làm dc một lần nv thôi , dc chưa , cđm tui mày",2,train,False,False
Nản ba gà thật sự,2,train,False,False
cml,1,train,False,False
Cách phân biệt tiểu tiểu vs sena :)),0,train,False,False
Cô Mina trốn học đi chơi net thầy ơi,0,train,False,False
Sbtc come back cực mạnh ô giáo ạ Cừu Đen,0,train,False,False
Già mà non quá =)),0,train,False,False
Khô gà nhiêu kg vậy thầy,0,train,False,False
Thôi xong,0,train,False,False
Có reaction lại trận đấu ko thầy,0,train,False,False
Thầy các em đây,0,train,False,False
thầy sela,0,train,False,False
Trời sinh một cặp hjhj,0,train,False,False
Chương trình chắc tìm mãi mới ra được đoạn thầy ko chửi thề😫,0,train,False,False
Má dơ vl =))),0,train,False,False
"Thầy bói Ba cl gì gì vậy thầy, đem con susan ra thế giới à",2,train,False,False
