free_text,label_id
vũ_đạo dink kout 🙃,0
cười_tấu hài mus gánh hãnh_diện j abe,0
hoai tam_truong vl : ) ),0
tàm_tạm,0
video,0
nguyễn_thư,0
xuất_sắc,0
rùi a : ) ) ),0
táo liên_quân k táo_quân : ) ),0
hj hj e vui that nha,0
ngờ tiên_tri việt_nam,0
cụ nửa mảng 🦷 hàm 🤣,0
tiết ngiền gu chìiiiiiii dòi = ) ) ),0
đinh_hoàng_tùng phim bổ mặt : ) ),0
"người_ta trộm_cướp lừa_đảo , người_ta làm_ăn đàn hoàng khủng_bố , chả nổi",2
ko hoa ko quà 1 chúc ta vui,0
hâha,0
đồng_ý bảo bộ_đội chính_quyền,0
gác cu ... ... tiếng địa_phương đi bẫy chim cu,0
hà_lan ngạn = ) ) ),0
theo_đuổi nè hỡi gái theo_đuổi : ) ),0
"coi cười xỉu , cười khan cổ_họng . 😂",0
thức khuya ko nt ny cô_đơn ko tui lm vs cô_đơn 2 . nam 😞 😞,0
rủ nhung đi uống trà đá nhung đi : ) ),0
hứa_lý_thảo vy lo lo hông cân tết = ) ) nằm lo,0
minh dừ,0
thử ko giải . chống_phá nhà_nước,0
an_hoai_ho đi nhéee,0
"quên câu , , con_ruột diêm vương , , mai_mốt gọi hầu , , ,",0
áo ác_vậy abe : ) ) ),0
độ trẻ cu tùng vc,0
toàn giả ?,0
gr nhảm lol chuyên soi_mói đời tư ng câu like,2
"hot_girl ống tinh đi , vui_tai",2
cực_kỳ thuyết_phục,0
nguyễn_thị hồng_ngọc trông model : ) ) ) ),0
láo cá lưu_manh vc rành rẻ !,2
nói_chuyện chân_thành,0
tối live ko ? : (,0
"tphcm trung_tâm dạy tiếng hoa , học lẹ ko ko kịp : ' (",0
dơ lỗ tai 😎,2
xh chó đàn hút máu . triệt đường sống dân đen,2
trúc_ngân,0
"hiếu đặng úc nè b , bay đi",0
duy_sao kì z m,0
danh_hài mãi_mãi danh_hài thầy .,0
1000đô đi iêu,0
trần_minh_hoài hình cánh hoa nha c k cailoncat hihi,2
? ? ? đầu,0
kiệt phạm abe vd ko che,0
kkkk,0
noi phãi k đừng,1
nguyễn_khoa nguyễn oanh,0
"con_trai điện_thoại đổ_thừa báo công_an , bất_hạnh thằng , đéo tiếc , tiếc điện_thoại",2
tứ hoàng = ) ),0
xin_lỗi muộn_màng bố độ gửi tùng_sói,0
mong khỏe_mạnh ae vui ko mùa dịch buồn lắm,0
1 sống sống . đấu_tranh,0
quân dơ v bro,2
"tất ziên , , tất ziên , , , ,",0
minh clip dc ko ban,0
😌 kiều_kiềuu quỳnh_liên nè,0
tuân_thủ đúg luật,0
đéo đở dc ) ),1
giới,0
tóc mớ lông lờ_vậy 🤣 🤣,0
tuong_vi nguyen_thach : ) ),0
"ngon , đỡ tốn tiền 🤣",0
yêu hồng_kông yêu cảnh_sát hồng_kông hồng_kông tự_do,0
trán ngắn tóc dài_mồm lai trung cuốc .,1
chào,0
... ... . .,0
hay_dong hanh cung grab,0
thiên_tài 😆,0
tỏ não phẳng đi .,0
nhai_lại chán ko hả thằng ad ?,2
thuyết_phục thuyết_phục : >>,0
như_hằng nguyễn uống thuốc dô,0
ko ghi trang_mixi tưởng e 🤣 🤣 🤣,0
"nguyễn_thị_thúy hằng z hé , dịch corona m ó 😂 😂 😂",0
mệt 😒 😩,0
buồn_vậy ? ? ? ?,0
tụi bây vui đc,0
rìa_lý,0
đoàn quang_vinh : ) ),0
cẩm_thuý nguyễn_hữu đức_huyền_trân bún bean mắm shrimp,0
nhắm mc tao k ? kkk,0
nguyễn_hữu thái_ib a,0
thiết_nghĩ phúc hợp punchline kiểu : ),0
trời_đất dung hoa,0
zot 3rb = > bagà,0
mấy bắt_chước trộm hình mày muôn_đời nát . kinh_tởm . người_ta đăng hôm_qua mày ăn_cắp hình comment câu view hả mày ? tưởng_vậy hay_ho ko ngu mày mày qua_mặt .,2
kiểu nghỉ lễ nhím hát sói hơi hoang_mang 🤣,0
sử đẹp đẹp lễ_độ phép tắt,2
đi grab 😌,0
anh_em đón tết corona : ) ),0
chân_lý : - ),0
live tiếp đi a top 1,0
nước_ngoài việt_nam đấy : ) ),0
lun . sợ 😭 😭 😭,0
ae,0
đm . tao ca tao quyền . đm ad phản_cmn động,2
má đếm 0 mỏi_mắt vãi = ) ),0
1 . gạch lát giãn_nở nhiệt hiện_tượng kích lẫn phồng,0
ha_ha trần dần kìa bà_con ha_ha_ha,0
"ăn_hôi khắp mặt_trận , thánh_ăn hôi nguyễn lân trung",2
kem đánh p / s quang_ngọc_trinh nụ cười toả nắng,0
bắt dân việt_nam ! cắt 1 kiểu đầu chủ_tịch,0
chúng_nó định xây 11 ngàn tỉ chưng bày mả bố : ) ),2
chất . bộ_tộc stream,0
nguyễn_thị hồng_nhung mặc áo_mưa đi,0
nhảy chổ tao tao góc đờn,0
phản_cảm_vl : (,1
"chổ tui tệ_nạn : đá gà , trộm vặt : bắt chó , trộm sầu_riêng , mutua , mít ... thằng xì_ke mấy ôg nội tui ko , or làm_ngơ ko tài_sản ? ! dân bức_xúc , 1lần 1ông bắt chó bắn cung lòi ruột nhưg ca chẳng . ấp văn_hóa mọc khắp . niềm ca càg lụi tàn , nhữg vặt vảnh nhưg xử_lí kó xog dân ?",0
kkk,0
minh hiếu dễ_thương chân_thật chất phát . yêu_mến,0
"công_nhận , hồi phẫu_thuật ko đẹp . công_nhận đẹp dã_man .",0
câu_chuyện vali tiền tày ? ?,0
thuyết cực_kì phục,0
đồ . cafe bao_cấp ảnh mê món đồ .,0
tiền_giang nè,0
chill phết : ) ),0
linh phai nuong sat de vo l no moi dua,0
hello_👋,0
đitme_ngần r k đóng khóa quần thằng đĩ vượn,2
a đấy = ) ) ) vũ_trụ mr siro = ) ) ),0
tối nhăn tin_vui_vẻ hỏi_thăm t đi livestream : v,0
"lân giỏi , , , , phỏng_vấn mặt tỉnh bơ",0
trần_bình_an tưởng nước_ngoài trùng thần_tượng nha_😝,0
quần in_hệt ý_thức,1
hi ! chào_cậu,0
yêu thầy thầy tốc_độ : ) ),0
"hello , chuc ong duoc nhieu suc khoe . have a wonderful day and take care . love from canada",0
"chào tiên_tri . tiên_tri ji đoán ngược_lại . tui cam_đoan , tấc nhiêng",0
20 - 11 trọn_vẹn thầy tuiii,0
yêu,0
quỷ con_trai 🤣,0
nhà_thơ thủ_tướng ( tố hữu ),0
"độ đá bé , bảo tưởng_tượng thằng đánh , chém : ) ) )",0
hoang_trung,0
hok đường trả_lời : ) ) ) ),0
người_ta bảo hoàn_cảnh : v,0
"video lắm đăng , ta khóc video , xin_lỗi , người_ta xin_lỗi đừng lôi quá_khứ đăng chửi .",0
diệu_linh nguyễn_thị thanh_bình,0
huyền khánh_phùng gắt êiii : 3,0
huyền khánh_phùng_ác,0
quan bụng to trống . dân ốm_yếu nuôi tụi,2
trần dần chết liên quang thế_giới vũ hoàng lân phỏng_vấn tào_lao,2
@ hoàng_phúc lê cmt trực tiêp linđa,0
da màu 🤣,0
0562559893 giỏi gởi đi,0
nkyn_có vũ_khí đáp bò đỏ ! 😄,2
đc ló thầy,0
cặp bot tấu hài vcsb,0
nhàn lê_me too,0
ổ mono tỷ sốbom,0
chi de thương ❤ ️,0
kênh ba_rọi_béo_sao nút vàng ghi thầy_giáo ?,0
"1 người_ta đẹp , 2 người_ta xấu 🤣",0
say oh yeah nguyễn_thăn tùn ? ?,0
cương đặng con_người chó,2
cực_kì thuyết_phục < 3,0
"đéo cặc múa phím suy_diễn đm tụi bây , người_ta ghen tức",2
a_van_nguyen,0
mời tiên_sư dũ chụ trần dần sống vn kkkk,0
bui hoang quan_điểm,0
đệ quốc_sư hoa kì trần_dần cố dấn tối_cao tổng_thống đô_nan trum quốc_trưởng chánh_phủ lâm_thời việt_nam cộng_hòa trân_trọng kính chào dị_đồng_bào,0
happy new year,0
chi kế_toán idol vĩnh thâm kim vl : ) ) ) ) ),0
live huh,0
óc chó kiểu italy 😅 😆 😄 😃 😂,2
cong suc bao lau cua minh cung dang nhe ~,0
captain bỉm cáo mấy đứa ! !,0
chết mẹ,0
ok 2 giọt 😍,0
"chào_mừng nhiệm_vụ gián_điệp , tình_báo 1 cộng_hoà xã_hội chủ_nghĩa việt_nam , hồi_hương cháu mời canh chua cá_lóc 😁 👏 👏 👏 👏 👏 👏 👏 😁",0
mừng idol đứt chuột kk,0
", mới_đó ae trog bộ_tộc trải 1 quãng stream ao làng donate chém gió ca_hát kiểu thể_loại rùi , & bây h chào_đón 1 bé "" cáo "" e cu sói",0
bt face bả hok tui vs hoài,0
khổ,1
valentine năm_ngoái,0
hai giọt 🤣 🤣 🤣,0
hô nói_tục ... đô_trưởng hn. . .,2
moon nguyễn_số đt kìa,0
dừng suy_nghĩ đứng dậy hành_động 😬,0
a độ stream nimo mấy v m . n ?,0
minhh_khuê k : vv,0
"huỳnh_hòa quang phông bạt tán thốn mặt lằm rõ_ràng kìa , ? nghỉ ? ks_thế lồn dc ca_sĩ : ' (",2
mặt sáng_sủa ko tối . kết,2
chị_em rụng trứng,0
toàn chó hùa vs ahbp ko ... ko giỏi đứng mặt tụi chửi đi ... núp lùm chửi ... éo bik nhục !,2
ko ae 😂,0
thôn ... ! cán_bộ thôn ... !,2
😂 😂,0
phạm nguyễn cát_vy cljv,0
xống tiền dang hăm lăm gòi . biếc kiu li quăng hà . dờ coi viếc ằng xao 😂 😂 😂,0
đi_tu ok vòng đời xoay vòng ma,0
"người_ta liệu , chọc hoài , sàm",0
"nước_hoa nước_lã mấy trăm ngàn ko ! nhắn_tin chặn , gọi đổ lỗi thử ! mong công_an vào_cuộc quản_lý thị_trường vào_cuộc nước_hoa đểu",0
trần dần già đi . cố_gắng giữ_gìn sức_khỏe mua dịch ❤ ️ ❤ ️ ❤ ️,0
de_nhi nha nuoc tim cach tran tri,0
bus đi đánh giải,0
dân play nhộm hair : ) ),0
r abe : ) ),0
quái thú : ) ),0
su quỳnh_chéo avt hộ vs,0
độ chúc coi stream vui_vẻ : said,0
đam yên_tâm .,0
👍 👍 👍 😔,0
idol quang : d,0
m bố t ngầu ko,0
: ) ) tội,0
trần_trà hi_homie,0
7 pút 45 giây 50 giây cười ỉa,0
tập cặn_bã :,2
thiện tai,0
vn cố : >,0
acc rùiiii,0
trend hây ngân_kim_ánh_tuyết liên_kim,0
mọc râu cmt,0
trung_tin nguyen_nhân sử đoàn_thủy_hồng nga tài bik nhiu tag : ) ) ) ),0
đơn_phương tự_nguyện đau âm_thầm : ) ) ) ) gán đi dmm mi,1
phạm văn_lộc idol nghỉ đi 😷,0
đẹp . khánh chi cười nhẹ nhẹ yêu sợ,0
☘ ️ 1 thuốc_lá thơm ☘ ️ loạj ib nhe ☘ ️ e co bán_lẻ ship toàn_quốc,0
bình_tĩnh : >,0
viết sai chính_tả 😆 😆,0
thầy_giáo 😎 baroibeo,0
ok ơiii ❤ ️,0
chửi minh hiếu,0
uwu,0
"dân biển , ham lợi im",0
"phim , kết ko có_hậu , thương c kris tao vl huhu",0
phục_vụ giải_trí : sư_đoàn . đại_đội a ưi,0
tag 🤷 🤷,0
dơ vl,1
chúc dần sức_khoẻ,0
"đảng_viên ? công_khai đảng_viên lũ 3 / / / cộng_sản nằm_vùng , đem mụ nẫm chửi mỹ chó - lũ 3 / / / chống lưng mụ chửi , tao diện ho tao ko ưa tụi 3 / / /",2
phê hoá điên 🤣,0
@ phuong tran_kkkk,0
giày hiệu made mixi : ),0
trưởng_thành vl,1
đù,1
"thần_quyền môn súng bắn . trúng , dao chém ko chết . đập tèo",0
hihi,0
"coi full trời yêu , cười chết",0
đm chậm : ) ),1
lí_do mắc mệt 🤷 ‍ ♀ ️ 🥴,0
bố nhờn mày nhím,0
ơ_k - icm ca_sĩ hả,0
hề_già,1
trò sg 75 ( cảnh film ván lật ngữa biệt_động sg đấy ) ...,0
ngta chi ân bn . bn hàng f1 nha_bn,0
"nguyễn_gia_linh uh đùa , khúc hơi uổng , khởi_động đc khoang cứu_hộ kia 🙂",0
"đời trở cát bụi , trở quê_hương tổ_tiên 😂",0
bút con_người : ) ) ) ),0
"nguyễn_hoàng việt_nam chửi r , ngoan",0
"nguyễn_thị_thúy hằng fb suốt share h bay màu , thương ghê_😁",0
bhân nguyễn coi_chừng nè huhu,0
abe bĩu hk trò . e chán abe,0
"k quên thái_lan subachai_subachoc , việt_nam susan 0175 : ) )",0
thằng fb troll : v,0
jacob nguyenan nhây mẹ vn hùg : ) ) ) ) ) ) ) ) hài ko nỗi,2
abe kiếm tiền nuôi bò_viên,0
nhạc k hợp kiểu đầu k k,0
"10 : 57 "" vi_trùng du_học "" = ) ) )",0
vãi,0
bô lây mày tiep,0
lol,2
"dc , like phát đéo mai bọn tội ko .",1
like,0
mai_e thå chó can trân doan muôn hon minh hieu hå chua dan câp dê so_sánh voi ngôi_sao minh hieu dâu trân doan,0
bớt xạo loz nha,1
dm bữa_ni đường 3m ca đứng @ @,1
nhảm_nhí vl,1
cao_lãnh nổi 😆,0
lắm,0
xỉu : ) ) ),0
hasagiiiii !,0
í o í òoo : ) ) ),0
yêu đi,0
thế_giới phát_triển : ) ) hãng hàng_không ngành du_lịch ra_đời,0
", , 🤔",0
"lau lau cai duong lai thay day da , hiem lam csgt moi phat hien",0
trần_quốc hoàn cẩn_thận e,0
nguyễn hiếu = ) ) 1 : 1 b,0
sự_thật tau đéo mày !,0
team tạ = ) ),0
abe toàn nói_điêu,0
vô_sinh có_thai 😂 😂,0
nyc said :,0
nguyễn ngân_thanh nguyển thị_bích trâm ngọc_nhi tụi m ko : ) ) ),0
tức_á ☹,0
chống dịch đấu quân mông cổ 🤣 🤣,0
", e tưởng vailon : ) ) )",1
"nao chi chi . roi bay h may may , tao tao buon cuoi wa moi nguoi oi he he",0
thế_giới tấu hài tiên_tri trần_dần . hi_hi_hi,0
sống sống chậm,0
tùng sói độ phùng trang mixi đứa 2 ngầu ta,0
buon long chua,0
ngứa cẹt ghê_😌,1
thiên_trâm sena thầy : (,0
đinh_ngọc_anh đẹp b ko qtrong ng ntnao,0
đẹp_trai tài_năng tư_duy đỉnh_cao tố_chất lãnh_đạo phẩm_chất quý ... . . levi ko kia .,0
váy thái 😷,0
"bậy bạ , sống đám ba_que",0
toàn đánh chấn_thủy_nhỉ,0
mát_mẻ man,0
hi_dep,0
đcm 😒 hút cỏ chữa bệnh đéo đi bệnh_viện 😒,1
thy wm sơn_ạ,0
a_di_đà phật : ) ) ),0
khung_vang,0
mpv máu lồn đỏ,1
tội_nghiệp nghiệp chết đầu_thai,2
xám xí,1
diep thai hong câu chào nha 2 : khanh võ_kkk,0
đình_quang xạo l z pa,2
nhữ huyền_trang sợ tết 😂,0
vl abe,1
nhạc kp ng eo cũ 🤣 😂 may_mắn hợp nhạc kp may_mắn ng eo cũ chồng .,0
thắng bịt miệng dân,2
hợp_lí,0
nguyễn_văn_nam gọi ngu đấy ... 😂 😂 😂 nhìu ae 😂 😂 😂,0
thầy đi sp,0
: ( (,0
t chửi . toàn cmt xàm lol ko,1
thử chế_tạo tên_lửa thử_nghiệm !,0
lỗi kinh_tế tiền đi đc,0
: | sân_khấu bé arena thuê táo diễn quảng_cáo : | pháo_hoa vui pạn ahihi,0
bat ky very funny,0
hưng tối hôm,0
đông_ca địt cụ m ngủ đi,1
nguyen_manh_cuong,0
ông_già thái giới 🤔,0
mong_tập minh hiếu lắm > <,0
from panda with love ❤ abe,0
quốc_thể nhục .,2
chuoi lô tai,0
dậy đc fan cứng : ) ),0
"bảo ô ad , ô phim sex , vặn loa cỡ diễn_viên rên não đi_đôi_co phản_biện lũ tiến_sĩ việt +",2
sói món gà : ) ) ),0
sim đẹp ib e nhá,0
í tưởng đấy a,0
công tình .,0
🙂 um,0
vi c / a cang tham nhung manh,2
sdfsdfs,0
hà_thu phương đi a đi 🙂,0
bỏng ngô live a mất_tích @ @ 10h live 🙃,0
"chết mẹ , hôm con_mẹ nấm thối kêu_gào trum vại , idol trần dần . , con_mẹ nấm thối cộng_sản nằm_vùng ?",2
hoàng_văn_hướng,0
hàng đi air lo dập date ôi thiu “ hôi hổi ” date thui kkk 🤣 🤣,0
lương_y_như mẫu,0
= ) ) ),0
kim giông un victoria văn_phú - hà_đông,0
nguyễn_thị_luận thái_nguyên : ( (,0
thịt hải_cẩu nha,0
gọi_là phản_động ba_que lôi mấy ảnh vịt tần chối : ) ) xong bây_h lôi mẫy hình diễu cợt biển xanh xe ưu_tiên đéo : ) ) ngu vcl,1
đ . m idol e a cợt_nhả : < e 2 thằng giôbgs nè : >,1
canh đéo trượt giây 1k7 thằng like t : / kingg_vậy,0
trẻ 20 tủi ~,0
mai djchip ! ! ! !,0
s đối_xử tui : ( (,0
nguyen_huuthuc,0
đi cách_li đi nghỉ_mát khách_sạn đ đòi_hỏi bố thằng điên,2
giận bay màu,0
dân cam_sành,0
qn : ( ( (,0
tồn_tại con_người hả trèn,1
thuỷ_deema hủy . yêu 1 k gái .,0
vuivui ta ...,0
triệu s. tùng icon . đéo kiểu,1
minh hiếu dễ_thương nhân_hậu . ko ? lớp du chu cà_mo .,0
bò đặc_điểm nhận_dạng kêu cực_kì thuyết_phục nha có_hậu_tạ : ; ),2
hồ hoàng_huy nguồn_gốc nhhng,0
lồn má toàn danh_hài : v,1
tu kim_khoa,0
main : ) ) ),0
yêu,0
y_tế 🤣,0
d4ng ' y3u ^ gk3 ^ : ) ) ),0
🙂 mái mưa ướt mẹ trán,0
tộc_trưởng : v,0
ngơ buồi : v,1
cẩm_vy lười phim = ) ),0
cười vãi l : ) ) ) ) ),0
lê_hải vl : ) ),0
trí_hoàng,0
tất_nhiên tất_nhiên,0
? ? ? chứng_minh fomosa ? 2 : độc_hại ? ? ? fomosa nguyên_nhân nhà_nước làm_lơ ! hiểu_biết ko ! clip ko !,0
cực_kì thuyết_phục : ' ) ),0
ô_tô chết hà_nội tắc lắm .,0
phim công_nhận vl,0
chửi thô duyên duyên ghê > <,0
độ ko live ?,0
tiến_chiểu giàu_có thiệt giúp_đỡ chúng_nó bay đi trốn ak,2
trẻ trâu đm : ) ),2
chào chế nha_🤣,0
danh_mục xe ô_tô xe_cộ,0
"nguyễn_phước uh , tia cực_tím lỗi mỹ , tàu , lôi chửi nhà_nước , vn ngừng sx công_nghiệp đói rã_họng dew bớt nóng , bớt cực tím đc : v",2
stt 1 page đọc < 3,0
"chinh nguyen_chinh nguyen k chữa nha , đi khám thuốc cách_ly . chết ms xét_nghiệm chết virut k . sợ chết việt nam , tiền đốt mấy_đời ms nổi",0
căng,0
a nghỉ m2 / 9 dài_dài yên_tâm . đi xả stress ...,0
tỉnh dậy 😂 😂,0
cuoc_vui_co don what ? ?,0
ý_thức chút coi nước_ngoài hành xử văn_minh,0
thế_cường rẻ_tiền,2
cảm_xúc dị @ @,0
lào caiiii < 3,0
xuất_sắc,0
thắm thắm . thắm hạnh đừng chặn nick t gr k sợ chó đc k . t_follow thú_vui chặn t sống s : ( ( ( ( ( (,0
"quan_chức cắp csnào , vi_phạm pl trả_lời vẻ ngây_ngô , khờ_khạo . qui_trình chọn_lọc cán_bộ chiến_lược ? ! . hành_vi qc phạm_pháp nước_nhà vĩ lđ đi . vị coi dân lừa , mưốn củng . vẵn quang_vinh vĩ_đại !",2
zô nét t : v,0
xạo lol chi oi,2
thiên chúa bảo_vệ,0
gke vay thầy ... . thầy levi,0
"kiểu pokedex pokemon hả , thu_thập_tjn tức : v",0
hình mặt . ! !,0
kịp dỗi dỗi 2 😄,0
liêm_sỉ 😂 😂,0
đm tao 700tr . cmr ghi đc hình ăn_trộm botay : v,1
hiếu đình quyền_mé nghị,0
"hỡi anh_em thiện lành , info thằng darius vs jarvan , có_hậu_tạ .",0
abe ...,0
mao tội che_đậy,0
quần = ) ) ),0
ma_ám,2
quang_nghĩa tiền,0
giang_hồ xịn,0
lớp thầy toàn thánh edit đẩng vũ_trụ : ) ) ),0
ninh trần_beat dizz đc : ) ),0
... . đẹp ... ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️,0
kiếm thóc nè trò abe . liên_hệ ưu_đãi 3tr nè,0
linh_chi may khánh ăn_bớt tiền đấy : ) ),0
cà_khịa cực = ) ),0
tr dth,0
trai làng xai id video bro,0
khịa lồn . bố mày đéo yz700 fake đeo ! : ) ) ) ) giày đeo ngon đm,1
công_nhân chi chưi cug điêu luyên ma chi noi chuyên duyên nưa,0
bait,0
chào bạch_thái_long_lộn thái_linh,0
cực_kì thuyết_phục 😊,0
ok sếp,0
hello tran_tiger,0
nguyễn trọng hiệp dư huayra nè ! mượn_k t gửi ship,0
thằng ko bầu_chọn thầy bắn cm,1
khổ_thân abe 🤪 🤪,0
biểu_cảm hai cháu,0
bo ` ' chu ' co ` cai ' cc gi `,2
tào_lao,1
đánh 3 phút quang_ngọc trinh = ) ),0
lốp du chu cà_mo,0
lisa tiếng việt_sõi trời_đất ! !,0
moi nhin minh_hieu giong ca si cam ly lam luon,0
láo,1
"yên_tâm việt_nam_covid - 19 lây , lây đứng đối_diện , nói_thẳng bắn nước_bọt mặt . việt lưng",2
trang lồn trâu chả đéo việt tân . fan địt . toàn thù chuốc oán . thằng cmt vs suy_nghĩ lệch_lạc chẳng lồn lũ bán_nước .,2
thôn lù . dkm cs,2
còng đầu nhe,0
maii_đây,0
100,0
minh_nguyệt_sax,0
hóng abe react,0
kicm đứng đầu vui,0
ha,0
chọc đừng chọc chế hiếu,0
tác_giả thằng niễng thằng cố_vấn .,2
3,0
vô_lý thuyết_phục,0
c nhung chủ_tịch linh_sarang,0
ghét ghét đi ngủ mng : ),0
diễn hài nha abe 😙 😙 😙 😙 😙,0
ý_thức tuyệt 👏,0
chết liền,0
thái_dương,0
"tụi mày lồn , vuông",2
thầy_t đẹp_trai phong_độ m : v .,0
lương nguyên nghĩa_là sắm_đồ,0
bút to ad ?,0
"điệu nhảy thầy học_hỏi , mong thầy đừng nhảy . .",0
cương đặng_ok,0
alo,0
"đéo nổi style kiểu ? "" c * hưng_phấn "" ?",1
nhạc,0
lắm trò : ) ) ),0
đói vẽ đút mồm,1
"@ been 93 nguyễn tao theo_dõi linda 2013 , tụi cmt xàm lồn chửi , cmt khen chửi tụi cmt khen đầu cổ người_ta đm chửi",2
thiên_tai hạn_hán đổ lỗi chính_phủ . có_lẽ tao coi mày thất_bại bố_mẹ mày làm_tình ko thằng ad óc chó ?,2
địt_mẹ tụi trung_quốc,2
"mắm cá_linh , ca lốc",0
đc,0
mẫn diệu_châu : ) ) ) ) ) ),0
nguyễn trọng_hiệp hình_ảnh chân_thật đấy,0
